"Time [ms]"	"FL_a [Wb]"	"FL_c [Wb]"	"FL_b [Wb]"
93.8723999999981	0.0548228178590093	0.170346639426364	-0.249900755115853
93.9865999999981	0.0806535908276622	0.139411940602135	-0.253942457939602
94.1007999999981	0.109281438236951	0.111205524386164	-0.258060174702208
94.2149999999981	0.13761985280393	0.082638082449705	-0.255057782113517
94.3291999999981	0.165594624787594	0.0533521344336905	-0.244807323775657
94.4433999999981	0.192709873806317	0.0232321180308959	-0.228248483157545
94.5575999999981	0.218328734611568	-0.0079540502413716	-0.206698724077209
94.6717999999981	0.241774662385804	-0.0410917009521922	-0.181440144570541
94.7859999999981	0.250005521796701	-0.0679761990049216	-0.151533707939641
94.9001999999981	0.257261600062651	-0.0968512178094661	-0.123557250284336
95.0143999999981	0.257015700051519	-0.125305933249676	-0.0950852567914132
95.1285999999981	0.249845974108593	-0.153535647205346	-0.0660199946497443
95.2427999999981	0.235774223854911	-0.181108744984187	-0.0362933486821541
95.3569999999981	0.216085293823321	-0.207529665975231	-0.00549488281577672
95.4711999999981	0.1921482694213	-0.231965101426689	0.0267881608063744
95.5853999999981	0.1654128683071	-0.253744280068003	0.0614113002890587
95.6995999999981	0.133760254280989	-0.255245065930899	0.0864894458105911
95.8137999999981	0.105495144439199	-0.258142848822866	0.115027281876997
95.9279999999981	0.0768761967901085	-0.253700587600615	0.143278982588002
96.0421999999981	0.0477968547435578	-0.242330544906007	0.170842959976477
96.156399999998	0.0175134153076635	-0.224721611912127	0.19774432201762
96.270599999998	-0.0139790913373548	-0.202432627359741	0.223009371829876
96.384799999998	-0.0475346812277	-0.17666486215865	0.24596286040266
96.498999999998	-0.0736772482088615	-0.146040938622065	0.251735670940669
96.613199999998	-0.102459837369845	-0.117993198582571	0.257792948809881
96.727399999998	-0.130895582166842	-0.0895244103516934	0.256450352448719
96.841599999998	-0.158990047291827	-0.0603502183545778	0.24779517956307
96.955799999998	-0.186368743415738	-0.0304653823363529	0.232619186700538
97.069999999998	-0.211135933194436	-0.000633247774061672	0.212044954578896
97.184199999998	-0.235188906783966	0.032036443743007	0.187485930839659
97.298399999998	-0.247314353182918	0.060280254277958	0.158886789319214
97.412599999998	-0.256095576003897	0.0893050765243575	0.131013447040982
97.526799999998	-0.257896903002596	0.118031924977604	0.102451547140899
97.640999999998	-0.252180405062061	0.146377159753469	0.0734614788587128
97.755199999998	-0.239590103753791	0.174124398304592	0.0438593459975514
97.869399999998	-0.221012949134326	0.200855048870942	0.0132944222883203
97.983599999998	-0.197908197880998	0.225782978713129	-0.0185604491387842
98.097799999998	-0.171797608973756	0.248343020244301	-0.0525319903118153
98.211999999998	-0.141238783022794	0.253502196713528	-0.0787569470682758
98.3261999999979	-0.113067207151872	0.258076799484605	-0.107436119708814
98.4403999999979	-0.0845113561722663	0.255441278802323	-0.135805693599451
98.5545999999979	-0.0552347147134276	0.245540794349995	-0.163811623658704
98.6687999999979	-0.0251487438385848	0.229317504414466	-0.190986098633678
98.7829999999979	0.00596662352379587	0.207969136342111	-0.216686237417374
98.8971999999979	0.0390130558106325	0.182861653682499	-0.240252081258585
99.0113999999979	0.0661870750267215	0.153236772216106	-0.249399246958066
99.1255999999979	0.0951053152517899	0.125296932299443	-0.257065808164163
99.2397999999979	0.12360991103775	0.0968668512643703	-0.257436113668497
99.3539999999979	0.151836223096593	0.0677913991190741	-0.250454203618533
99.4681999999979	0.179450671721096	0.0380977707334068	-0.23668304787324
99.5823999999979	0.205954839488296	0.00736685418710476	-0.217308435994954
99.6965999999979	0.230529680507399	-0.0247955811671413	-0.19360019073659
99.8107999999979	0.252500892179937	-0.0592542207444811	-0.167034127108139
99.9249999999979	0.254859352343397	-0.0845825651070196	-0.135620168977552
100.039199999998	0.258165897475161	-0.113149028700106	-0.10737332990309
100.153399999998	0.254221882205433	-0.141416577342461	-0.0787601703256514
100.267599999998	0.243156852770648	-0.169267843470955	-0.0494814034563316
100.381799999998	0.225816961503676	-0.196190049406939	-0.019242968606173
100.495999999998	0.203862638968203	-0.22160965850841	0.0121023314106645
100.610199999998	0.1782898536743	-0.244744531379196	0.0454927914886588
100.724399999998	0.147864573666169	-0.251270986949626	0.0718372525791442
100.838599999998	0.11982332485769	-0.257664535446365	0.100628880736547
100.952799999998	0.0913594567792964	-0.256682491738036	0.129071524577734
101.066999999998	0.0622126781591266	-0.24852799404181	0.15719682326449
101.181199999998	0.032389831825953	-0.233703382058384	0.18464411165668
101.295399999998	0.00152698970129119	-0.213453614976656	0.210823602656273
101.409599999998	-0.0309875405178764	-0.189116601311755	0.23498237238094
101.523799999998	-0.0588574817771112	-0.160173535372854	0.246572834583663
101.637999999998	-0.087920927955171	-0.132372496944918	0.255863475662104
101.752199999998	-0.116490527750113	-0.103999545717125	0.257996330008034
101.866399999998	-0.144846624725679	-0.07504272548	0.252554025097466
101.980599999998	-0.17266086117724	-0.0455243555498036	0.240562225674745
102.094799999998	-0.199466866509207	-0.0150458738851302	0.222344933404132
102.208999999998	-0.224543383729549	0.0166686751377495	0.199600568038986
102.323199999998	-0.247259705572907	0.050491968682837	0.173570107154428
102.437399999998	-0.252900188510963	0.0768022155247506	0.143095136713578
102.551599999998	-0.257993441533893	0.105513388230304	0.114956128813365
102.665799999998	-0.255824857339742	0.133901961072351	0.0864196534036331
102.779999999998	-0.246341117425326	0.161940876619518	0.0571757069786899
102.894199999998	-0.23054965677935	0.189215141136541	0.0271830987617799
103.008399999998	-0.209516971961362	0.214995558069153	-0.00379353782186872
103.122599999998	-0.184625814485154	0.23874413617212	-0.0366818541816838
103.236799999998	-0.155224732826276	0.24864804394613	-0.0640874135908352
103.350999999998	-0.127304757206898	0.256651071727479	-0.0930313682136318
103.465199999998	-0.0989026563775965	0.257621332570972	-0.12157153611795
103.579399999998	-0.0698678033992397	0.251120661686753	-0.149845138908549
103.693599999998	-0.0402261906477301	0.237853526742791	-0.177521650082739
103.807799999998	-0.00957151494177616	0.218766247717174	-0.204120063800356
103.921999999998	0.0224699027774388	0.195303916611214	-0.228836141134819
104.036199999998	0.0567390610297329	0.168904111725452	-0.251029776477817
104.150399999998	0.0823525887559583	0.137762416523068	-0.254340669372239
104.264599999998	0.110957659909554	0.109543821463634	-0.258063204498564
104.378799999998	0.139275131729516	0.0809684661000598	-0.254728886928426
104.492999999998	0.167224532115336	0.0516794689900972	-0.244143407030052
104.607199999998	0.19426461981649	0.0215122923406793	-0.227312779034222
104.721399999998	0.219782240165003	-0.00975374712809198	-0.205524175539893
104.835599999998	0.243041220826689	-0.0430446230178257	-0.180079744462703
104.949799999998	0.250516954554736	-0.0696484224764398	-0.149908661486906
105.063999999998	0.257433825374486	-0.0984961173232738	-0.121920458799339
105.178199999998	0.25703530451759	-0.126976373316572	-0.0934927911728902
105.292399999998	0.249345920542621	-0.155143729445638	-0.0643847231529614
105.406599999998	0.234968617886655	-0.182657548106217	-0.0346207040012193
105.520799999998	0.21507257685161	-0.20899776107876	-0.00379107912168584
105.634999999998	0.190964867227271	-0.233316377332994	0.0285800268181537
105.749199999998	0.164151271357036	-0.254910298214229	0.063351139488309
105.863399999998	0.13218590080666	-0.255556135262659	0.0880992547232536
105.977599999998	0.103924266469901	-0.258121133532262	0.11662310231578
106.091799999998	0.0752908057576642	-0.253403212331209	0.144840820572698
106.205999999998	0.0460746285355875	-0.241669464779502	0.172511579906069
106.320199999998	0.015884533422566	-0.223787187788331	0.199160009429234
106.434399999998	-0.0156586704408246	-0.201355786990493	0.224348547043996
106.548599999998	-0.0492987245019946	-0.175507255668906	0.247185768805891
106.662799999998	-0.0751812743587821	-0.144637438441187	0.252272990173312
106.776999999998	-0.10392027946645	-0.116558574379179	0.257916842820821
106.891199999998	-0.13233474698846	-0.0880823099939292	0.256215494065377
107.005399999998	-0.160395412648633	-0.0588955437663925	0.247291747156
107.119599999998	-0.187714336085018	-0.0289726535231727	0.231826927438464
107.233799999998	-0.213598702142733	0.00196372842655632	0.211009433607692
107.347999999998	-0.237533264000737	0.034664560918455	0.18640067615552
107.462199999998	-0.247865251268286	0.0621398211981005	0.157073566159333
107.576399999998	-0.256438333556317	0.0911392941790923	0.129215453382305
107.690599999998	-0.257812982996738	0.119675214869721	0.100815925396749
107.804799999998	-0.251713822010838	0.147981338920885	0.0718158239359871
107.918999999998	-0.238912047363606	0.175695422638592	0.0422092970360609
108.033199999998	-0.220128318702901	0.202374147322042	0.0116247228946829
108.147399999998	-0.196937944844781	0.22723295082505	-0.0202896089638932
108.261599999998	-0.170666599619213	0.249637019329757	-0.0543778622063175
108.375799999997	-0.139791768681666	0.253855048954386	-0.0802705455392147
108.489999999997	-0.111594233147963	0.258119154608243	-0.108908596636442
108.604199999997	-0.0830275956038412	0.255141158447613	-0.137250136994709
108.718399999997	-0.0537044994786619	0.244824583855595	-0.165188421926775
108.832599999997	-0.023629515860835	0.228486097285926	-0.19235183731141
108.946799999997	0.00753642108825045	0.206968309452495	-0.217992861277736
109.060999999997	0.0406536235418946	0.181772433913839	-0.241463938081348
109.175199999997	0.0675848742577453	0.151911174563993	-0.24990256409879
109.289399999997	0.0964670264129727	0.123940583509688	-0.257177877537354
109.403599999997	0.124957058821498	0.0955013990146669	-0.257273539090567
109.517799999997	0.15315847148059	0.0664060161558464	-0.249969131336972
109.631999999997	0.180731381673384	0.0366775725766361	-0.235934235241364
109.746199999997	0.207186312001384	0.00590917370388856	-0.216342755084489
109.860399999997	0.231650292788712	-0.0263501433671514	-0.192465661382021
109.974599999997	0.253478607725014	-0.0609299672507928	-0.16579446474061
110.088799999997	0.255166270499576	-0.0860489959332155	-0.134178650943364
110.202999999997	0.257996178441228	-0.114569529103139	-0.105892304701192
110.317199999997	0.253854761481533	-0.142849202874322	-0.0772979402716203
110.431399999997	0.242499467605247	-0.170224020083089	-0.0484154829973208
110.545599999997	0.225009333688452	-0.19713689555137	-0.018108430670037
110.659799999997	0.202743985354454	-0.222453002448099	0.0133494252920199
110.773999999997	0.177017019483242	-0.245456794339882	0.0468731244208018
110.888199999997	0.146563173076868	-0.251724612520253	0.0731924998570325
111.002399999997	0.118491878698581	-0.257769513493324	0.101959077066497
111.116599999997	0.090007493998427	-0.256399461166078	0.130386020054489
111.230799999997	0.0608452314522232	-0.247960949544036	0.158500969927441
111.344999999997	0.030970570503042	-0.232852304866371	0.185897967322658
111.459199999997	0.000141301164393395	-0.212389827235867	0.211900217530476
111.573399999997	-0.0324902023123184	-0.187845632552	0.235938330757604
111.687599999997	-0.0602777188710388	-0.158817801710082	0.247060137979544
111.801799999997	-0.0893162932762533	-0.130987072221168	0.256120480868636
111.915999999997	-0.117885872211732	-0.10260568978278	0.257906030286997
112.030199999997	-0.146231125991179	-0.0736335665030398	0.252297596133258
112.144399999997	-0.174002062115754	-0.0440698669104991	0.239805381878034
112.258599999997	-0.200746872175839	-0.0135325158047898	0.221313419043171
112.372799999997	-0.22570749136456	0.0182945607317167	0.198329256949663
112.486999999997	-0.248278978087897	0.0522462695148516	0.172179662393951
112.601199999997	-0.253237347540363	0.0784004509544078	0.141553694720182
112.715399999997	-0.25807159745262	0.107090257827453	0.113396934142076
112.829599999997	-0.255518451339492	0.135473332849728	0.0848591857000174
112.943799999997	-0.245746776958291	0.163476876984187	0.055584602498262
113.057999999997	-0.229563924507531	0.190673807291424	0.0255234881011426
113.172199999997	-0.20825938971857	0.216387873042332	-0.00557702037671424
113.286399999997	-0.183234858426312	0.240012445453615	-0.0385672522541285
113.400599999997	-0.153622396837654	0.249255098276411	-0.0657551778579524
113.514799999997	-0.125704029378305	0.256963875786308	-0.0946955373596997
113.628999999997	-0.0972775741535486	0.25749040477004	-0.123205597003465
113.743199999997	-0.0682114125590879	0.250582055175547	-0.151443193191732
113.857399999997	-0.0385250706430821	0.236965558540464	-0.179067482505044
113.971599999997	-0.00780455576788439	0.217568257572294	-0.205587077981434
114.085799999997	0.024374166707803	0.193831330641651	-0.230147439328934
114.2	0.0587570739400259	0.167383411912872	-0.252202319985226
